InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Category,Season,BasePrice,CompetitorPrice,PriceChangeFreq,PriceStdDev,PriceRange,DemandIndicator,NumRivals,PriceSyncScore,ReactivePricingFlag,SearchDuration,PurchaseDelay,NumSearches,ADPExposure,DidPurchase,MitigationApplied,PriceMatchingFlag,VolatilityScore,TrustScore,CollusionFlag
INV505187,21928,JUMBO STORAGE BAG SUKI,6,2011-09-02 13:16,2.38,C15371,United Kingdom,bags,autumn,2.08,1.97,4,0.522,2.374,0.791,2,0.434,0,6.3,1.9,4,9,1,1,0,0.4606,1.8697,0
INV505188,22197,POPCORN HOLDER,14,2011-03-19 14:15,0.93,C16973,United Kingdom,kitchen,spring,0.85,1.06,3,0.102,0.416,0.777,5,0.601,0,9.3,1.1,5,12,1,0,1,0.3278,2.0735,0
INV505189,84879,ASSORTED COLOUR BIRD ORNAMENT,4,2010-11-08 12:18,1.88,C15726,United Kingdom,home_decor,autumn,1.69,1.3,4,0.238,1.185,1.39,7,,0,8.1,0.9,3,5,1,0,1,0.4228,2.6288,0
INV505190,22383,LUNCH BAG SUKI DESIGN,8,2011-09-28 15:24,2.0,C17843,United Kingdom,bags,autumn,1.65,1.75,1,0.551,1.529,0.833,2,0.863,0,3.8,1.1,5,6,0,0,0,0.4914,1.9613,0
INV505191,22457,NATURAL SLATE HEART CHALKBOARD,2,2010-07-20 12:50,1.08,C15505,United Kingdom,home_decor,summer,1.06,1.04,2,0.096,0.282,0.783,3,0.482,1,5.0,0.9,5,20,1,0,0,0.3001,2.4936,0
INV505192,22111,SCOTTIE DOG HOT WATER BOTTLE,5,2010-12-03 13:50,5.61,C15687,United Kingdom,clothing,winter,4.65,5.74,2,1.162,3.045,1.291,1,0.493,1,11.0,0.6,3,7,1,0,1,0.4605,2.1133,0
INV505193,22633,HAND WARMER UNION JACK,4,2011-08-05 11:25,1.94,C14485,United Kingdom,clothing,summer,1.85,1.96,3,0.563,1.75,0.693,5,0.242,1,2.7,1.3,1,8,1,0,0,0.2671,2.5329,1
INV505194,23298,SPOTTY BUNTING,10,2011-11-19 13:44,6.99,C15704,United Kingdom,seasonal,autumn,4.95,6.86,2,0.573,2.455,1.842,1,0.227,1,12.7,2.2,5,14,0,0,0,0.5406,1.857,1
INV505195,20725,LUNCH BAG RED RETROSPOT,4,2011-10-29 13:44,2.29,C13351,United Kingdom,bags,autumn,1.65,2.2,0,0.306,0.895,1.142,3,0.82,1,29.0,0.7,5,11,1,0,0,0.3547,1.7728,1
INV505196,22086,PAPER CHAIN KIT 50S CHRISTMAS,3,2010-10-23 14:12,3.41,C16740,United Kingdom,seasonal,autumn,2.95,3.19,4,0.417,2.042,1.19,5,0.411,0,2.9,0.5,2,15,1,0,0,0.5188,2.5834,0
INV505197,22960,JAM MAKING SET WITH JARS,10,2011-06-18 10:58,5.62,C17816,United Kingdom,kitchen,summer,4.25,5.4,4,1.501,6.199,1.138,1,0.76,0,4.1,2.7,1,23,1,1,0,0.5799,1.709,0
INV505198,22632,HAND WARMER RED POLKA DOT,7,2010-08-15 14:53,2.05,C15865,United Kingdom,clothing,summer,1.85,1.59,2,0.337,1.064,1.011,7,0.09,0,,2.1,3,15,1,0,0,0.4084,1.6669,0
INV505199,22384,LUNCH BAG PINK POLKADOT,8,2011-05-01 13:54,2.27,C13202,United Kingdom,bags,spring,1.65,1.96,2,0.389,1.988,0.952,5,0.565,0,12.4,1.0,3,2,1,0,0,0.4387,2.0764,1
INV505200,71053,WHITE METAL LANTERN,1,2010-04-29 15:03,3.59,C17422,United Kingdom,home_decor,spring,3.39,3.74,3,0.421,1.706,0.951,4,0.649,0,5.0,0.7,1,16,0,1,0,0.2756,2.4812,0
INV505201,84029E,RED WOOLLY HOTTIE WHITE HEART,5,2011-11-13 15:13,5.15,C14231,United Kingdom,clothing,autumn,3.39,4.55,3,0.988,4.606,1.513,8,0.843,0,12.2,3.3,7,19,0,0,0,0.5801,1.6218,0
INV505202,22633,HAND WARMER UNION JACK,10,2010-12-29 09:19,2.39,C15274,Netherlands,clothing,winter,1.85,2.21,9,0.57,2.022,1.614,5,0.274,0,,1.6,2,3,1,0,0,0.5473,1.262,0
INV505203,21730,GLASS STAR FROSTED T-LIGHT HOLDER,7,2011-04-15 15:32,5.95,C14142,United Kingdom,home_decor,spring,4.25,6.52,4,0.522,2.316,1.033,3,0.346,0,4.3,0.5,1,12,1,0,0,0.4202,3.2598,1
INV505204,85099B,JUMBO BAG RED RETROSPOT,9,2010-08-03 14:03,2.0,C12184,United Kingdom,bags,summer,2.08,2.07,1,0.278,1.21,0.909,4,0.837,1,20.7,0.7,3,16,0,0,0,0.3617,1.8422,1
INV505205,22423,REGENCY CAKESTAND 3 TIER,2,2011-07-16 11:36,14.86,C15586,United Kingdom,kitchen,summer,12.75,13.46,3,2.688,8.558,0.949,3,0.352,0,11.2,1.7,5,19,1,0,1,0.4081,1.8104,0
INV505206,21928,JUMBO STORAGE BAG SUKI,2,2011-11-11 14:02,3.01,C15622,Germany,bags,autumn,2.08,3.49,3,0.469,2.244,1.184,6,0.492,0,2.6,0.3,1,16,1,0,0,0.4032,2.1743,0
INV505207,21730,GLASS STAR FROSTED T-LIGHT HOLDER,63,2010-06-01 15:04,4.82,C12780,United Kingdom,home_decor,summer,4.25,4.87,2,0.987,4.131,1.098,4,0.373,1,5.6,2.2,4,18,0,1,1,0.3798,2.6289,0
INV505208,85099B,JUMBO BAG RED RETROSPOT,1,2010-05-08 13:29,2.1,C18456,United Kingdom,bags,spring,2.08,2.34,3,0.129,0.451,0.936,5,0.102,0,,0.6,1,3,1,0,0,0.1802,1.9276,0
INV505209,20727,LUNCH BAG BLACK SKULL,20,2011-10-23 14:27,2.37,C16575,United Kingdom,bags,autumn,1.65,,5,0.119,0.388,1.718,3,0.676,0,3.9,3.9,3,22,0,0,0,0.4198,2.0393,0
INV505210,21212,PACK OF 72 RETROSPOT CAKE CASES,3,2011-12-07 17:06,3.37,C17735,United Kingdom,kitchen,winter,2.1,3.62,2,0.485,2.3,1.656,2,0.396,0,13.1,2.1,5,11,1,0,0,0.5787,1.3716,0
INV505211,84406B,CREAM CUPID HEARTS COAT HANGER,3,2011-11-22 10:44,4.04,C18301,United Kingdom,home_decor,autumn,2.75,4.41,9,0.429,2.234,1.579,6,0.395,0,14.9,1.2,5,17,1,0,1,0.4909,1.2553,1
INV505212,21174,CABINET WITH FAIRY DOORS,4,2010-02-16 14:39,11.19,C12665,Germany,home_decor,winter,9.95,10.78,1,1.559,7.632,0.844,4,0.328,1,4.1,2.8,7,16,0,1,1,0.2372,2.83,1
INV505213,22383,LUNCH BAG SUKI DESIGN,1,2010-05-02 11:48,1.7,C16949,United Kingdom,bags,spring,1.65,1.83,3,0.207,0.772,0.816,5,0.21,0,9.8,3.1,3,16,1,0,1,0.3011,1.9321,0
INV505214,22633,HAND WARMER UNION JACK,4,2011-09-22 16:13,2.26,C18260,United Kingdom,clothing,autumn,1.85,2.24,3,0.218,0.574,0.875,7,0.326,1,,0.7,2,13,1,0,0,0.3638,2.7108,0
INV505215,22633,HAND WARMER UNION JACK,3,2011-03-20 17:31,1.97,C16394,United Kingdom,clothing,spring,1.85,2.11,1,0.392,1.431,0.821,7,0.265,0,4.5,0.3,2,5,1,0,0,0.3515,2.6217,0
INV505216,22632,HAND WARMER RED POLKA DOT,16,2011-04-26 10:27,2.03,C14887,United Kingdom,clothing,spring,1.85,2.05,1,0.437,2.352,0.939,2,0.307,1,3.6,2.0,3,13,1,0,0,0.3971,2.162,0
INV505217,23084,RABBIT NIGHT LIGHT,10,2011-05-31 13:37,2.25,C13906,United Kingdom,home_decor,spring,1.65,2.01,1,0.43,1.705,0.894,3,0.669,0,8.3,0.8,1,10,1,0,0,0.4367,1.6947,1
INV505218,20727,LUNCH BAG BLACK SKULL,5,2010-02-21 13:22,1.51,C14898,United Kingdom,bags,winter,1.65,1.48,1,0.414,1.432,0.73,3,0.347,1,9.3,2.1,5,17,0,0,1,0.3507,1.86,0
INV505219,71053,WHITE METAL LANTERN,10,2011-01-01 15:24,3.58,C15512,United Kingdom,home_decor,winter,3.39,3.96,3,0.199,0.632,0.612,7,0.299,0,6.3,3.8,3,21,0,1,0,0.2781,2.2968,1
INV505220,22383,LUNCH BAG SUKI DESIGN,4,2011-08-25 11:41,1.95,C12587,United Kingdom,bags,summer,1.65,2.45,2,0.135,0.458,0.807,4,0.471,0,7.3,1.0,4,9,1,0,0,0.4034,2.8778,1
INV505221,22383,LUNCH BAG SUKI DESIGN,6,2011-09-27 13:09,2.32,C13978,Spain,bags,autumn,1.65,1.79,2,0.371,1.233,1.052,8,0.33,0,10.5,1.0,2,19,0,0,1,0.4489,1.4239,0
INV505222,71053,WHITE METAL LANTERN,2,2011-08-29 11:53,3.97,C12893,United Kingdom,home_decor,summer,3.39,4.28,0,0.391,1.034,0.885,2,0.493,0,16.2,1.6,1,18,1,1,1,0.3604,1.7768,0
INV505223,20725,LUNCH BAG RED RETROSPOT,2,2010-05-10 15:56,1.62,C12014,United Kingdom,bags,spring,1.65,1.5,2,0.437,2.144,1.07,2,0.667,0,16.4,2.6,3,9,0,1,1,0.3598,1.684,1
INV505224,21928,JUMBO STORAGE BAG SUKI,4,2010-10-08 11:01,2.22,C15812,Germany,bags,autumn,2.08,2.25,0,0.487,1.255,1.143,2,0.491,1,4.5,1.3,5,7,1,1,0,0.4255,2.0412,0
INV505225,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,10,2011-06-11 12:33,3.69,C17381,Germany,clothing,summer,3.39,3.58,5,0.921,4.536,0.91,3,0.337,1,2.4,0.5,2,7,1,0,0,0.4912,2.2173,1
INV505226,22111,SCOTTIE DOG HOT WATER BOTTLE,2,2010-09-17 10:10,4.11,C14307,United Kingdom,clothing,autumn,4.65,4.16,2,0.349,1.522,0.899,3,0.402,1,7.2,0.7,3,14,1,0,0,0.4052,1.7008,0
INV505227,84879,ASSORTED COLOUR BIRD ORNAMENT,30,2011-02-10 11:53,2.06,C13503,France,home_decor,winter,1.69,2.23,5,0.116,0.611,0.974,2,0.342,0,4.5,1.7,2,17,1,0,0,0.3635,1.9319,0
INV505228,22383,LUNCH BAG SUKI DESIGN,3,2011-06-01 13:50,2.21,C13202,United Kingdom,bags,summer,1.65,2.36,1,0.547,2.405,1.125,1,0.784,0,17.8,1.7,6,25,0,0,0,0.5185,1.1717,0
INV505229,23298,SPOTTY BUNTING,9,2011-11-20 14:52,6.68,C15608,United Kingdom,seasonal,autumn,4.95,6.21,3,1.658,6.243,1.539,2,0.507,0,5.3,1.1,7,4,1,0,0,0.5707,1.418,0
INV505230,22086,PAPER CHAIN KIT 50S CHRISTMAS,4,2011-10-10 11:19,4.06,C17879,United Kingdom,seasonal,autumn,2.95,4.41,4,1.041,3.861,1.194,7,0.267,0,2.8,0.6,5,2,1,0,0,0.6081,1.5066,0
INV505231,21730,GLASS STAR FROSTED T-LIGHT HOLDER,27,2011-11-12 14:25,6.47,C15539,United Kingdom,home_decor,autumn,4.25,7.16,4,0.481,1.97,1.371,6,0.472,0,3.6,2.1,1,6,1,0,1,0.3633,2.5731,0
INV505232,22633,HAND WARMER UNION JACK,21,2010-07-30 13:21,2.04,C13422,United Kingdom,clothing,summer,1.85,2.41,0,0.583,2.615,1.029,5,0.161,0,5.0,6.9,2,13,1,1,0,0.3447,2.323,1
INV505233,22197,POPCORN HOLDER,1,2010-08-11 13:58,0.84,C15631,Netherlands,kitchen,summer,0.85,0.76,1,0.055,0.285,0.859,7,0.638,0,7.0,0.2,2,12,1,0,0,0.2533,2.2121,0
INV505234,22752,SET 7 BABUSHKA NESTING BOXES,3,2011-07-05 15:16,10.44,C16953,United Kingdom,toys,summer,7.65,9.69,1,0.782,4.261,0.907,1,0.486,0,16.7,1.5,5,6,0,0,1,0.4359,1.0,0
INV505235,21174,CABINET WITH FAIRY DOORS,2,2010-11-21 14:59,13.32,C16672,Australia,home_decor,autumn,9.95,13.15,4,3.089,13.081,1.39,6,0.486,1,8.9,0.7,4,10,0,1,0,0.4389,1.8874,0
INV505236,22633,HAND WARMER UNION JACK,8,2010-04-14 10:17,2.05,C17357,United Kingdom,clothing,spring,1.85,1.59,2,0.306,1.184,0.974,4,0.288,0,9.8,0.9,3,3,0,0,0,0.3918,1.6878,0
INV505237,22632,HAND WARMER RED POLKA DOT,6,2011-03-21 10:59,2.27,C13920,United Kingdom,clothing,spring,1.85,2.29,1,0.529,1.75,0.884,3,0.247,1,3.3,0.3,1,12,1,0,1,0.4378,3.0484,0
INV505238,22197,POPCORN HOLDER,5,2010-12-04 11:45,1.02,C15147,United Kingdom,kitchen,winter,0.85,1.17,4,0.197,0.794,1.669,4,0.272,0,,1.3,3,8,0,0,0,0.3995,2.8181,0
INV505239,23170,CERAMIC BOWL WITH POLKADOT DESIGN,2,2011-01-09 17:50,3.53,C12087,United Kingdom,kitchen,winter,3.75,3.2,1,1.175,5.591,0.704,8,0.684,0,15.2,2.4,3,20,0,0,0,0.4173,1.9624,1
INV505240,23170,CERAMIC BOWL WITH POLKADOT DESIGN,2,2011-03-29 10:38,4.23,C12800,United Kingdom,kitchen,spring,3.75,4.3,0,0.956,4.714,0.836,3,0.807,1,2.8,0.2,1,24,1,1,0,0.3557,3.0833,1
INV505241,84406B,CREAM CUPID HEARTS COAT HANGER,11,2010-03-02 11:59,2.76,C14821,United Kingdom,home_decor,spring,2.75,2.66,1,0.501,2.356,1.051,1,0.236,1,11.6,4.6,3,11,0,0,0,0.3048,1.9942,0
INV505242,22086,PAPER CHAIN KIT 50S CHRISTMAS,3,2011-12-01 13:36,4.32,C14816,United Kingdom,seasonal,winter,2.95,4.15,5,0.368,1.091,1.917,1,0.532,0,3.2,0.5,1,5,0,0,0,0.5371,2.4869,0
INV505243,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,3,2010-12-24 13:09,4.66,C17276,United Kingdom,clothing,winter,3.39,4.35,5,0.568,2.612,1.828,7,0.456,0,7.4,1.3,2,15,0,0,0,0.3928,1.9069,0
INV505244,22457,NATURAL SLATE HEART CHALKBOARD,4,2010-01-21 12:19,1.02,C16135,Belgium,home_decor,winter,1.06,1.05,0,0.208,0.544,0.72,3,0.332,1,4.0,1.2,2,6,0,0,0,0.1753,2.7804,1
INV505245,71053,WHITE METAL LANTERN,1,2011-07-25 14:50,4.06,C15484,United Kingdom,home_decor,summer,3.39,4.39,2,1.103,4.827,0.944,1,0.444,0,,0.1,1,9,1,0,0,0.4181,2.0328,0
INV505246,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,17,2010-11-26 10:55,4.11,C16553,United Kingdom,clothing,autumn,3.39,4.09,1,0.994,3.79,1.354,1,0.535,1,2.4,0.9,1,22,0,0,0,0.5821,2.2968,1
INV505247,20727,LUNCH BAG BLACK SKULL,22,2010-08-26 13:53,1.83,C13087,United Kingdom,bags,summer,1.65,1.49,1,0.113,0.458,1.313,4,0.751,0,3.2,1.8,1,21,1,0,0,0.2407,2.356,0
INV505248,20725,LUNCH BAG RED RETROSPOT,8,2011-01-19 13:33,1.75,C12015,United Kingdom,bags,winter,1.65,1.65,9,0.175,0.714,0.895,5,0.386,0,35.4,1.8,8,5,1,0,0,0.4447,1.2168,0
INV505249,21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,2,2011-01-01 14:56,2.19,C12139,United Kingdom,kitchen,winter,2.1,1.83,3,0.519,1.568,0.677,6,0.203,0,1.8,0.4,1,20,0,0,0,0.342,2.0144,0
INV505250,23298,SPOTTY BUNTING,4,2010-03-19 15:28,4.83,C18244,United Kingdom,seasonal,spring,4.95,4.89,3,0.799,3.064,0.987,1,0.287,1,16.5,2.7,7,11,1,1,1,0.3875,1.7109,0
INV505251,84879,ASSORTED COLOUR BIRD ORNAMENT,2,2011-07-11 11:55,1.9,C13640,EIRE,home_decor,summer,1.69,1.92,3,0.17,0.653,0.889,4,0.224,1,7.5,0.1,1,11,1,0,0,0.3424,1.9084,0
INV505252,22632,HAND WARMER RED POLKA DOT,5,2010-06-07 15:29,2.03,C13508,EIRE,clothing,summer,1.85,2.36,4,0.108,0.402,0.87,3,0.278,0,29.0,2.5,3,9,1,1,0,0.389,2.1516,0
INV505253,20727,LUNCH BAG BLACK SKULL,1,2010-11-07 12:20,1.89,C12876,United Kingdom,bags,autumn,1.65,2.0,3,0.137,0.348,1.292,1,0.54,0,5.6,0.4,1,29,1,0,0,0.309,2.0481,1
INV505254,20725,LUNCH BAG RED RETROSPOT,1,2010-11-24 10:03,1.98,C17456,United Kingdom,bags,autumn,1.65,1.6,2,0.12,0.542,1.208,4,0.425,0,9.1,0.2,2,9,0,0,0,0.5494,1.8549,1
INV505255,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2010-09-29 11:36,4.94,C17543,United Kingdom,home_decor,autumn,4.25,4.62,5,1.332,4.395,0.939,5,0.207,0,7.9,1.3,5,6,0,0,1,0.3846,2.172,1
INV505256,21928,JUMBO STORAGE BAG SUKI,4,2009-12-12 08:25,2.29,C15216,United Kingdom,bags,winter,2.08,2.24,0,0.537,1.398,1.64,1,0.484,1,8.7,1.4,3,2,1,0,0,0.4126,1.5149,0
INV505257,23170,CERAMIC BOWL WITH POLKADOT DESIGN,2,2011-07-13 09:58,4.56,C13976,EIRE,kitchen,summer,3.75,4.4,4,0.828,3.114,0.966,8,0.407,1,,0.6,10,12,0,0,0,0.459,1.2881,1
INV505258,47566,PARTY BUNTING,4,2011-07-18 13:48,6.0,C15217,United Kingdom,seasonal,summer,4.95,6.0,5,0.444,2.206,0.875,6,0.325,1,8.7,2.3,3,15,1,0,0,0.4488,2.0664,0
INV505259,71053,WHITE METAL LANTERN,16,2010-08-22 10:52,3.47,C16500,United Kingdom,home_decor,summer,3.39,3.72,1,0.207,0.846,0.88,8,0.364,0,9.3,1.5,3,5,1,0,1,0.3109,2.3634,0
INV505260,71053,WHITE METAL LANTERN,1,2011-01-03 13:46,3.69,C13961,United Kingdom,home_decor,winter,3.39,3.49,5,0.737,2.968,0.761,4,0.747,0,1.9,0.1,2,19,1,1,0,0.4373,1.6431,0
INV505261,22086,PAPER CHAIN KIT 50S CHRISTMAS,4,2011-09-05 10:37,3.79,C13765,United Kingdom,seasonal,autumn,2.95,4.61,3,0.932,2.884,1.002,7,0.619,0,3.5,0.4,1,3,0,0,1,0.5825,2.5387,0
INV505262,23170,CERAMIC BOWL WITH POLKADOT DESIGN,7,2011-05-17 13:19,4.72,C13163,United Kingdom,kitchen,spring,3.75,4.53,2,0.393,1.129,1.109,3,0.575,1,8.2,1.0,2,13,1,0,0,0.3563,2.2449,0
INV505263,84029E,RED WOOLLY HOTTIE WHITE HEART,27,2011-02-24 09:32,3.62,C14129,United Kingdom,clothing,winter,3.39,3.59,1,0.799,3.262,0.807,4,0.327,1,7.1,1.2,1,14,1,0,0,0.3627,1.6859,0
INV505264,85099B,JUMBO BAG RED RETROSPOT,15,2011-11-01 12:13,3.04,C14256,Germany,bags,autumn,2.08,2.75,5,0.503,2.329,1.714,6,0.431,0,5.9,10.5,1,31,0,0,1,0.4615,2.1591,0
INV505265,84029E,RED WOOLLY HOTTIE WHITE HEART,12,2010-07-26 09:28,3.85,C17494,United Kingdom,clothing,summer,3.39,4.06,4,0.978,2.893,1.175,6,0.77,1,4.4,1.5,3,24,1,1,0,0.4263,1.9175,0
INV505266,22423,REGENCY CAKESTAND 3 TIER,1,2011-05-11 16:23,14.7,C12490,United Kingdom,kitchen,spring,12.75,12.5,2,1.872,5.877,1.097,3,0.621,0,7.5,1.7,6,8,0,0,0,0.3692,2.1339,0
INV505267,23084,RABBIT NIGHT LIGHT,24,2010-01-13 11:43,1.52,C16831,United Kingdom,home_decor,winter,1.65,1.34,4,0.223,0.867,0.819,1,0.385,0,4.6,1.6,4,7,1,1,1,0.2765,2.757,0
INV505268,23170,CERAMIC BOWL WITH POLKADOT DESIGN,11,2011-08-03 13:52,4.16,C14073,United Kingdom,kitchen,summer,3.75,4.45,4,1.203,4.425,0.874,1,0.307,0,18.3,0.6,5,9,1,0,1,0.5349,1.3436,0
INV505269,22632,HAND WARMER RED POLKA DOT,22,2011-10-14 09:10,2.17,C12549,Spain,clothing,autumn,1.85,2.32,5,0.591,2.76,1.092,5,0.38,0,8.0,4.2,2,6,1,1,0,0.5593,1.673,1
INV505270,22457,NATURAL SLATE HEART CHALKBOARD,17,2011-03-26 10:59,1.25,C12679,United Kingdom,home_decor,spring,1.06,1.43,4,0.148,0.791,0.879,5,0.4,0,2.6,0.9,5,25,0,1,1,0.3842,2.4057,0
INV505271,21730,GLASS STAR FROSTED T-LIGHT HOLDER,3,2011-02-24 15:48,4.4,C18203,United Kingdom,home_decor,winter,4.25,4.49,1,1.339,4.041,0.624,1,0.666,1,3.5,0.9,1,20,1,0,0,0.4946,3.0879,1
INV505272,84029E,RED WOOLLY HOTTIE WHITE HEART,3,2010-09-21 11:25,4.62,C18495,United Kingdom,clothing,autumn,3.39,3.76,3,0.736,3.742,1.115,7,0.071,0,15.3,2.0,6,16,1,0,0,0.4253,1.3445,0
INV505273,22384,LUNCH BAG PINK POLKADOT,11,2010-01-06 10:32,1.72,C16507,United Kingdom,bags,winter,1.65,1.79,3,0.392,1.351,0.833,8,0.159,1,21.7,2.2,4,19,0,0,0,0.4933,1.6011,0
INV505274,20725,LUNCH BAG RED RETROSPOT,2,2011-07-30 12:56,1.94,C13794,United Kingdom,bags,summer,1.65,2.41,4,0.268,1.266,0.989,6,0.282,0,4.5,0.8,2,4,1,1,0,0.3979,2.3481,0
INV505275,22633,HAND WARMER UNION JACK,2,2010-05-10 13:54,2.1,C15669,United Kingdom,clothing,spring,1.85,1.56,3,0.475,1.791,1.036,6,0.314,0,5.5,1.5,6,8,0,0,0,0.4601,1.2607,0
INV505276,22111,SCOTTIE DOG HOT WATER BOTTLE,4,2010-02-22 10:26,3.77,C15432,France,clothing,winter,4.65,3.5,4,0.645,2.79,0.785,3,0.186,0,9.0,2.4,3,7,1,0,0,0.5105,1.7819,0
INV505277,22086,PAPER CHAIN KIT 50S CHRISTMAS,10,2010-12-20 13:15,3.92,C16382,United Kingdom,seasonal,winter,2.95,3.89,8,0.576,2.782,1.966,6,0.438,1,9.5,1.7,2,7,1,0,1,0.4973,1.9174,0
INV505278,23298,SPOTTY BUNTING,3,2010-02-09 10:52,4.45,C16562,United Kingdom,seasonal,winter,4.95,3.95,3,0.618,1.64,0.753,8,0.203,0,5.0,1.1,5,11,0,0,0,0.4888,2.3971,0
INV505279,20727,LUNCH BAG BLACK SKULL,5,2010-11-07 11:50,1.9,C12282,United Kingdom,bags,autumn,1.65,1.93,6,0.25,0.708,1.415,7,0.149,1,8.0,0.5,5,10,1,0,0,0.4021,2.2887,0
INV505280,22960,JAM MAKING SET WITH JARS,2,2010-04-17 10:46,4.82,C15748,United Kingdom,kitchen,spring,4.25,5.05,1,0.885,3.922,1.074,7,0.139,1,4.7,0.9,3,13,0,0,1,0.4035,2.6752,0
INV505281,23298,SPOTTY BUNTING,2,2011-06-17 09:52,4.83,C14290,United Kingdom,seasonal,summer,4.95,4.51,4,0.561,1.809,0.759,1,0.298,0,10.1,3.3,7,3,1,0,0,0.5412,1.3777,1
INV505282,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,3,2011-04-08 11:35,3.78,C13280,United Kingdom,clothing,spring,3.39,3.68,1,0.694,3.249,0.884,6,0.185,1,7.0,0.5,2,5,1,0,0,0.3732,2.2686,1
INV505283,84879,ASSORTED COLOUR BIRD ORNAMENT,10,2011-09-03 17:39,1.99,C13931,United Kingdom,home_decor,autumn,1.69,1.91,2,0.59,3.136,0.904,3,0.501,1,4.5,0.6,1,12,1,0,0,0.5144,1.8066,0
INV505284,47566,PARTY BUNTING,1,2011-10-28 10:26,6.34,C17288,United Kingdom,seasonal,autumn,4.95,5.97,1,1.028,4.203,1.243,6,0.121,0,3.0,0.3,1,38,0,0,0,0.4877,2.6958,1
INV505285,22384,LUNCH BAG PINK POLKADOT,50,2010-11-11 15:57,2.2,C16433,United Kingdom,bags,autumn,1.65,2.18,6,0.142,0.756,1.704,2,0.302,1,8.9,3.1,2,10,1,0,0,0.3347,1.911,0
INV505286,71053,WHITE METAL LANTERN,5,2011-10-18 10:30,4.7,C15728,United Kingdom,home_decor,autumn,3.39,5.02,6,1.173,6.058,1.626,4,0.141,0,,0.9,6,14,0,0,0,0.5694,1.0,1
INV505287,22383,LUNCH BAG SUKI DESIGN,8,2010-11-29 13:43,2.37,C13455,United Kingdom,bags,autumn,1.65,2.1,4,0.151,0.804,1.508,7,0.55,0,8.1,1.0,3,14,1,0,1,0.3904,2.6606,0
INV505288,22114,HOT WATER BOTTLE TEA AND SYMPATHY,2,2010-08-16 12:38,4.5,C12084,United Kingdom,clothing,summer,4.65,4.65,2,0.823,4.446,0.952,1,0.472,1,5.6,0.5,1,17,1,0,0,0.3526,2.1413,0
INV505289,84879,ASSORTED COLOUR BIRD ORNAMENT,1,2010-08-18 10:01,1.72,C14585,United Kingdom,home_decor,summer,1.69,1.71,3,0.211,0.857,0.742,7,0.194,1,3.5,0.1,1,10,1,0,0,0.4065,2.3161,0
INV505290,21730,GLASS STAR FROSTED T-LIGHT HOLDER,4,2010-10-30 14:03,4.66,C13317,Germany,home_decor,autumn,4.25,4.58,2,0.476,1.444,1.027,2,0.452,1,3.5,1.0,3,10,1,0,1,0.3382,2.5177,0
INV505291,22114,HOT WATER BOTTLE TEA AND SYMPATHY,6,2011-08-21 08:57,4.89,C14417,United Kingdom,clothing,summer,4.65,4.77,2,1.328,6.598,0.855,1,0.363,1,6.8,0.7,4,17,0,0,1,0.4858,2.1676,1
INV505292,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2011-11-14 12:35,3.36,C18268,United Kingdom,home_decor,autumn,2.55,2.8,5,0.635,2.863,1.014,5,0.67,0,18.1,0.8,5,11,1,0,1,0.5051,1.8171,1
INV505293,22111,SCOTTIE DOG HOT WATER BOTTLE,24,2011-09-24 15:16,6.12,C13392,United Kingdom,clothing,autumn,4.65,5.74,1,1.531,5.816,1.302,1,0.374,0,5.5,1.7,4,14,0,0,0,0.5155,1.5705,1
INV505294,22423,REGENCY CAKESTAND 3 TIER,1,2010-11-28 11:11,14.84,C16526,United Kingdom,kitchen,autumn,12.75,16.16,6,1.974,8.245,1.137,8,0.481,0,15.3,3.1,7,4,1,0,0,0.436,1.0,0
INV505295,22423,REGENCY CAKESTAND 3 TIER,1,2011-07-13 10:28,15.0,C14037,United Kingdom,kitchen,summer,12.75,17.44,2,2.683,13.41,0.933,3,0.684,0,2.9,0.6,1,15,0,0,0,0.4005,1.5221,0
INV505296,22086,PAPER CHAIN KIT 50S CHRISTMAS,4,2010-06-10 12:38,2.95,C13737,Portugal,seasonal,summer,2.95,2.8,3,0.455,1.849,0.892,5,0.182,0,11.8,0.9,4,11,1,0,0,0.4306,1.9704,0
INV505297,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,10,2011-04-20 11:49,3.9,C12786,United Kingdom,clothing,spring,3.39,3.8,4,1.153,4.594,0.943,1,0.397,1,5.1,0.8,1,11,1,0,0,0.4781,2.4159,1
INV505298,22114,HOT WATER BOTTLE TEA AND SYMPATHY,1,2010-02-23 10:20,4.88,C13239,United Kingdom,clothing,winter,4.65,5.15,2,0.453,1.352,0.89,4,0.496,1,17.0,0.9,2,14,1,0,0,0.3266,1.5883,0
INV505299,23298,SPOTTY BUNTING,16,2010-03-07 16:02,4.69,C16445,United Kingdom,seasonal,spring,4.95,5.39,0,0.7,3.786,0.893,7,0.657,0,2.8,0.2,2,9,1,0,0,0.396,2.786,0
